Info 0    [02:00:51.513] Starting TS Server
Info 319  [02:01:18.097] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 40 structureChanged: false Elapsed: 3.560727119445801ms
Info 320  [02:01:18.098] Different program with same set of files:: structureIsReused:: 2
Info 321  [02:01:19.104] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 322  [02:01:19.110] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 41 structureChanged: false Elapsed: 5.229636907577515ms
Info 323  [02:01:19.110] Different program with same set of files:: structureIsReused:: 2
Info 324  [02:01:19.111] getCompletionData: Get current token: 0.016322851181030273
Info 325  [02:01:19.111] getCompletionData: Is inside comment: 0.05197000503540039
Info 326  [02:01:19.111] getCompletionData: Get previous token 1: 0.030558109283447266
Info 327  [02:01:19.111] getCompletionData: Get previous token 2: 0.04645800590515137
Info 328  [02:01:19.111] getCompletionsAtPosition: isCompletionListBlocker: 0.3099701404571533
Info 329  [02:01:19.118] collectAutoImports: starting, not resolving module specifiers
Info 330  [02:01:19.119] collectAutoImports: module specifier cache size: 0
Info 331  [02:01:19.120] getSymbolToExportInfoMap: cache hit
Info 332  [02:01:19.120] collectAutoImports: done in 1.7416431903839111 ms
Info 333  [02:01:19.120] getCompletionData: Semantic work: 8.974364042282104
Info 334  [02:01:19.138] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.6947500705719
Info 335  [02:01:19.145] getCompletionData: Get current token: 0.008514165878295898
Info 336  [02:01:19.145] getCompletionData: Is inside comment: 0.046319007873535156
Info 337  [02:01:19.145] getCompletionData: Get previous token 1: 0.02309417724609375
Info 338  [02:01:19.145] getCompletionData: Get previous token 2: 0.026586055755615234
Info 339  [02:01:19.145] getCompletionsAtPosition: isCompletionListBlocker: 0.0040628910064697266
Info 340  [02:01:19.148] collectAutoImports: starting, not resolving module specifiers
Info 341  [02:01:19.148] collectAutoImports: module specifier cache size: 0
Info 342  [02:01:19.148] getSymbolToExportInfoMap: cache hit
Info 343  [02:01:19.148] collectAutoImports: done in 0.42030882835388184 ms
Info 344  [02:01:19.148] getCompletionData: Semantic work: 3.072014093399048
Info 345  [02:01:19.165] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.921889066696167
Info 346  [02:01:19.170] getCompletionData: Get current token: 0.008060932159423828
Info 347  [02:01:19.170] getCompletionData: Is inside comment: 0.030852794647216797
Info 348  [02:01:19.170] getCompletionData: Get previous token 1: 0.019963979721069336
Info 349  [02:01:19.170] getCompletionData: Get previous token 2: 0.024983882904052734
Info 350  [02:01:19.170] getCompletionsAtPosition: isCompletionListBlocker: 0.004266977310180664
Info 351  [02:01:19.174] collectAutoImports: starting, not resolving module specifiers
Info 352  [02:01:19.174] collectAutoImports: module specifier cache size: 0
Info 353  [02:01:19.175] getSymbolToExportInfoMap: cache hit
Info 354  [02:01:19.175] collectAutoImports: done in 0.5532100200653076 ms
Info 355  [02:01:19.175] getCompletionData: Semantic work: 4.400277137756348
Info 356  [02:01:19.185] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.411443948745728
Info 357  [02:01:19.222] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 358  [02:01:19.225] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 42 structureChanged: false Elapsed: 3.2274880409240723ms
Info 359  [02:01:19.225] Different program with same set of files:: structureIsReused:: 2
Info 360  [02:01:19.225] getCompletionData: Get current token: 0.006995201110839844
Info 361  [02:01:19.225] getCompletionData: Is inside comment: 0.02680802345275879
Info 362  [02:01:19.226] getCompletionData: Get previous token 1: 0.019498109817504883
Info 363  [02:01:19.226] getCompletionData: Get previous token 2: 0.026129961013793945
Info 364  [02:01:19.226] getCompletionsAtPosition: isCompletionListBlocker: 0.003753185272216797
Info 365  [02:01:19.228] collectAutoImports: starting, not resolving module specifiers
Info 366  [02:01:19.228] collectAutoImports: module specifier cache size: 0
Info 367  [02:01:19.228] getSymbolToExportInfoMap: cache hit
Info 368  [02:01:19.228] collectAutoImports: done in 0.3260691165924072 ms
Info 369  [02:01:19.228] getCompletionData: Semantic work: 2.259761095046997
Info 370  [02:01:19.240] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.834594964981079
Info 371  [02:01:19.325] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 372  [02:01:19.328] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 43 structureChanged: false Elapsed: 2.6225929260253906ms
Info 373  [02:01:19.328] Different program with same set of files:: structureIsReused:: 2
Info 374  [02:01:19.744] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 375  [02:01:19.748] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 44 structureChanged: false Elapsed: 4.454683065414429ms
Info 376  [02:01:19.749] Different program with same set of files:: structureIsReused:: 2
Info 377  [02:01:21.118] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 378  [02:01:21.123] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 45 structureChanged: false Elapsed: 5.138426065444946ms
Info 379  [02:01:21.123] Different program with same set of files:: structureIsReused:: 2
Info 380  [02:01:21.123] getCompletionData: Get current token: 0.012819051742553711
Info 381  [02:01:21.124] getCompletionData: Is inside comment: 0.006179094314575195
Info 382  [02:01:21.124] getCompletionData: Get previous token 1: 0.04491615295410156
Info 383  [02:01:21.124] getCompletionsAtPosition: isCompletionListBlocker: 0.009981155395507812
Info 384  [02:01:21.124] Returning an empty list because completion was requested in an invalid position.
Info 385  [02:01:21.125] getCompletionData: Get current token: 0.01238107681274414
Info 386  [02:01:21.125] getCompletionData: Is inside comment: 0.00667119026184082
Info 387  [02:01:21.125] getCompletionData: Get previous token 1: 0.04099702835083008
Info 388  [02:01:21.126] getCompletionsAtPosition: isCompletionListBlocker: 0.008537054061889648
Info 389  [02:01:21.126] Returning an empty list because completion was requested in an invalid position.
Info 390  [02:01:21.127] getCompletionData: Get current token: 0.015439033508300781
Info 391  [02:01:21.127] getCompletionData: Is inside comment: 0.006283998489379883
Info 392  [02:01:21.127] getCompletionData: Get previous token 1: 0.04016995429992676
Info 393  [02:01:21.127] getCompletionsAtPosition: isCompletionListBlocker: 0.0064868927001953125
Info 394  [02:01:21.127] Returning an empty list because completion was requested in an invalid position.
Info 395  [02:01:21.454] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 396  [02:01:21.460] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 46 structureChanged: false Elapsed: 5.74437403678894ms
Info 397  [02:01:21.460] Different program with same set of files:: structureIsReused:: 2
Info 398  [02:01:21.460] getCompletionData: Get current token: 0.01273798942565918
Info 399  [02:01:21.460] getCompletionData: Is inside comment: 0.0065038204193115234
Info 400  [02:01:21.460] getCompletionData: Get previous token 1: 0.04736900329589844
Info 401  [02:01:21.460] getCompletionsAtPosition: isCompletionListBlocker: 0.01007390022277832
Info 402  [02:01:21.460] Returning an empty list because completion was requested in an invalid position.
Info 403  [02:01:21.462] getCompletionData: Get current token: 0.012721061706542969
Info 404  [02:01:21.462] getCompletionData: Is inside comment: 0.006713151931762695
Info 405  [02:01:21.462] getCompletionData: Get previous token 1: 0.0416569709777832
Info 406  [02:01:21.462] getCompletionsAtPosition: isCompletionListBlocker: 0.009649038314819336
Info 407  [02:01:21.462] Returning an empty list because completion was requested in an invalid position.
Info 408  [02:01:21.464] getCompletionData: Get current token: 0.012488126754760742
Info 409  [02:01:21.464] getCompletionData: Is inside comment: 0.005342960357666016
Info 410  [02:01:21.464] getCompletionData: Get previous token 1: 0.032679080963134766
Info 411  [02:01:21.464] getCompletionsAtPosition: isCompletionListBlocker: 0.0076389312744140625
Info 412  [02:01:21.464] Returning an empty list because completion was requested in an invalid position.
Info 413  [02:01:21.594] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 414  [02:01:21.600] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 47 structureChanged: false Elapsed: 6.0924530029296875ms
Info 415  [02:01:21.600] Different program with same set of files:: structureIsReused:: 2
Info 416  [02:01:21.601] getCompletionData: Get current token: 0.012710094451904297
Info 417  [02:01:21.601] getCompletionData: Is inside comment: 0.006089925765991211
Info 418  [02:01:21.601] getCompletionData: Get previous token 1: 0.04000997543334961
Info 419  [02:01:21.601] getCompletionsAtPosition: isCompletionListBlocker: 0.010242938995361328
Info 420  [02:01:21.601] Returning an empty list because completion was requested in an invalid position.
Info 421  [02:01:21.603] getCompletionData: Get current token: 0.01007699966430664
Info 422  [02:01:21.603] getCompletionData: Is inside comment: 0.005280971527099609
Info 423  [02:01:21.603] getCompletionData: Get previous token 1: 0.03252220153808594
Info 424  [02:01:21.603] getCompletionsAtPosition: isCompletionListBlocker: 0.007272958755493164
Info 425  [02:01:21.603] Returning an empty list because completion was requested in an invalid position.
Info 426  [02:01:21.604] getCompletionData: Get current token: 0.01231694221496582
Info 427  [02:01:21.604] getCompletionData: Is inside comment: 0.00521397590637207
Info 428  [02:01:21.604] getCompletionData: Get previous token 1: 0.03239011764526367
Info 429  [02:01:21.604] getCompletionsAtPosition: isCompletionListBlocker: 0.0064389705657958984
Info 430  [02:01:21.604] Returning an empty list because completion was requested in an invalid position.
Info 431  [02:01:22.507] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 432  [02:01:22.511] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 48 structureChanged: false Elapsed: 3.2129180431365967ms
Info 433  [02:01:22.511] Different program with same set of files:: structureIsReused:: 2
Info 434  [02:01:22.511] getCompletionData: Get current token: 0.009543180465698242
Info 435  [02:01:22.511] getCompletionData: Is inside comment: 0.00462794303894043
Info 436  [02:01:22.511] getCompletionData: Get previous token 1: 0.029795169830322266
Info 437  [02:01:22.511] getCompletionsAtPosition: isCompletionListBlocker: 0.009039878845214844
Info 438  [02:01:22.511] Returning an empty list because completion was requested in an invalid position.
Info 439  [02:01:22.512] getCompletionData: Get current token: 0.011766910552978516
Info 440  [02:01:22.512] getCompletionData: Is inside comment: 0.0073359012603759766
Info 441  [02:01:22.512] getCompletionData: Get previous token 1: 0.03241991996765137
Info 442  [02:01:22.512] getCompletionsAtPosition: isCompletionListBlocker: 0.009128808975219727
Info 443  [02:01:22.512] Returning an empty list because completion was requested in an invalid position.
Info 444  [02:01:22.513] getCompletionData: Get current token: 0.009030818939208984
Info 445  [02:01:22.513] getCompletionData: Is inside comment: 0.004795074462890625
Info 446  [02:01:22.513] getCompletionData: Get previous token 1: 0.028024911880493164
Info 447  [02:01:22.513] getCompletionsAtPosition: isCompletionListBlocker: 0.00908207893371582
Info 448  [02:01:22.513] Returning an empty list because completion was requested in an invalid position.
Info 449  [02:01:22.617] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 450  [02:01:22.622] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 49 structureChanged: false Elapsed: 5.621443033218384ms
Info 451  [02:01:22.622] Different program with same set of files:: structureIsReused:: 2
Info 452  [02:01:22.623] getCompletionData: Get current token: 0.012836933135986328
Info 453  [02:01:22.623] getCompletionData: Is inside comment: 0.006176948547363281
Info 454  [02:01:22.623] getCompletionData: Get previous token 1: 0.03761696815490723
Info 455  [02:01:22.623] getCompletionsAtPosition: isCompletionListBlocker: 0.01286005973815918
Info 456  [02:01:22.623] Returning an empty list because completion was requested in an invalid position.
Info 457  [02:01:22.625] getCompletionData: Get current token: 0.012232065200805664
Info 458  [02:01:22.625] getCompletionData: Is inside comment: 0.006051063537597656
Info 459  [02:01:22.625] getCompletionData: Get previous token 1: 0.03604483604431152
Info 460  [02:01:22.625] getCompletionsAtPosition: isCompletionListBlocker: 0.009155035018920898
Info 461  [02:01:22.625] Returning an empty list because completion was requested in an invalid position.
Info 462  [02:01:22.626] getCompletionData: Get current token: 0.009917020797729492
